User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
CPC Vancouver Centre,@VanCentreCPC,2020-12-01T22:03:10.000Z,"Our Prime Minister 
@JustinTrudeau
 has a #CCP blind spot. When it came time for vaccine research, all the eggs went in Beijing's basket.

Canada is now at the back of the vaccine line behind almost all developed nations.
@erinotoole
 says it best.Warren Kinsella and 9 others",3,20,59
Indian-Americans,@HinduAmericans,2020-12-01T21:14:54.000Z,"Why no comment from 
@JustinTrudeau
?Quote Tweet
South Asia Press
@SouthAsiaPress
 ∑ Nov 29, 2020
#BREAKING
 Pakistan Army soldiers open fire on unarmed civilians at #Chaman border.
Reports of 1 dead & several injured.
Locals say army regularly harasses them, which has led to confrontations in past & violence against civilians.
Sit-in ongoing. Situation tense",,7,19
"G Peters
It's still a pandemic btw.",@mssinenomine,2020-12-01T22:28:09.000Z,"Imagine being proud to respond this way to a disabled person on disability benefits at a time when disabled people are literally applying to die to escape the dire poverty imposed on them. 

This account says it's Liberal - this your people 
@JustinTrudeauQuote Tweet
Bev Rayburn
@RayburnBev
 ∑ Dec 1, 2020
The unrealistic NDP doesn't let up.  Pandemic, economy suffering, NOW is not the time.  First step start supporting the gov in its efforts to support Cdns.  STOP the constant whining attacks. twitter.com/Weatherman2709¶",,8,19
John Atkinson,@JohnA06851440,2020-12-01T22:00:09.000Z,"Canada 
 can we be world leaders? #SportActivityEssentialService 
#PhysicalMentalHealth 
#Pools 
#SportingEcosystem
#LostGeneration to Sport & Health 
@CPHO_Canada
 @VeraEtches
 @vankayak
 @CPetitclerc
 @s_guilbeault
 @JustinTrudeau
 @theJagmeetSingh
 @erinotooleChris Whitty: physical activity must play key role in nation's recovery | Leisure Opportunities news
Professor Chris Whitty, the chief medical officer for England, has said exercise and physical activity should play a key role in the UK's recovery from the pandemic ì as well as the way the nation...
leisureopportunities.co.uk",,,7
BigMo,@BigM0h,2020-12-01T23:13:59.000Z,"court documents reveal Assadi asked his agents to plant the bomb closes to 
@Maryam_Rajavi
 & guests; including many MPs
former 
PM& FM numerous
dignitaries as well. 
Entire IRGC must be designated. 
@FP_Champagne
@JustinTrudeau
@SenatorHousakos
@jamesbezan
 
@GarnettGenuisQuote Tweet
Dowlat Nowrouzi
@DowlatNowrouzi
 ∑ Dec 1, 2020
MP @BobBlackman on statement to protect Europe from Iran's state terrorism supported by 240 European MPs: ""we stand with the NCRI & call on the UK & European Gov'ts to proscribe the entire IRGC & #Iran's Intelligence Ministry"" #ShutDownIranTerrorEmbassies http://iran-freedom.org/index.php/574-press-release-240-cross-party-lawmakers-from-19-european-countries-urge-their-governments-to-protect-europe-from-iran%E2%80%99s-state-terrorism¶",1,11,8
Rony Podolsky,@PodolskyRony,2020-12-01T20:45:09.000Z,"that's the level of commitment to ALS patients that US lawmakers are demonstrating. 
What about Canada?
@PattyHajdu
 @MichelleRempel
 @Francis_Drouin
 @ToddDohertyMP
 @JudySgroMP
 @MarcSerreMP
 @GinettePT
 @JustinTrudeau
 @erinotoole
 @KerryLynneFindl
 @JenicaAtwin
 @ALSCanada
 @temerityTMQuote Tweet
Jeff Fortenberry
@JeffFortenberry
 ∑ Dec 1, 2020
Today we reached a crucial milestone: ACT for #ALS now has over 200 cosponsors. I invite you to review and share the following news story that chronicles the bill's importance and the final push we need to pass it into law by year's end: 

https://fxn.ws/3fXq8Z0",2,4,9
Arnold August,@Arnold_August,2020-12-01T23:21:19.000Z,"UN GENERAL ASSEMBLY just recognized Maduro as only & legitimate Pres. Canada should do same. Phone 
@jaarreaza
 & discuss.
@CarlosJRonVE
 @DavidHeap
 
@ForeignPoli_C
  @RyanTumilty
 @JJ_McCullough
 @IvisonJ
 @HuffPostCanada
 @RT_com
   @a_subversivo
 @JustinTrudeau
 @FP_Champagne
 @7815PWKThe Real News and 9 others
Quote Tweet
Samuel Moncada
@SMoncada_VEN
 ∑ Dec 1, 2020
1:03
Hoy la Asamblea General de la ONU reconoci√≥ al gobierno del Presidente Nicol√°s Maduro como el √∫nico y leg√≠timo representante de Venezuela para el per√≠odo 2020-2021.

Es el fracaso de la aventura colonial de Trump y una victoria para la soberania e independencia de Venezuela.",,3,6
Sonia Sidhu,@SoniaLiberal,2020-12-01T21:51:49.000Z,"I received this in my inbox today.
Subject: DAY CARE!! YESSSSS!! PULEEEESE!

It's time!  We've been working for this for 50 years! 
Make it happen!  

From: Kathy from Brampton

We got this, Kathy! #FallEconomicStatement 
@cafreeland
 @JustinTrudeau
 @HonAhmedHussen
 
pre-COVIDJustin Trudeau and 6 others",,2,15
Shahjhan Malik | #WearAMask,@shahjhan_malikk,2020-12-01T21:44:27.000Z,Good news for the world.Good news for the world.,1,,7
WITNESS Asia-Pacific,@WITNESS_Asia,2020-12-01T23:34:58.000Z,"For 18 years, the Shuar Arutam have voted NO to mining on their lands. But 
@SolarisResource
 continues to move in on their territory in the Amazon Rainforest ì sign this petition and #StandWithTheShuar https://amazonwatch.org/take-action/tell-solaris-resources-to-leave-shuar-arutam-territory¶ 
@JustinTrudeau
 @PANAsiaPacific
 @ipmsdl_
 @AseanPFTell Solaris Resources to Leave Shuar Arutam Territory!
Canadian mining company Solaris Resources is attempting to divide the Shuar Arutam community using a deceptive public relations campaign aimed at manufacturing the appearance of Free, Prior, and...
amazonwatch.org",,5,11
Leadnow,@leadnowca,2020-12-01T21:49:43.000Z,"Tomorrow, 
@JustinTrudeau
 & 
@cafreeland
 are hosting a virtual townhall and they've asked the public to send in  questions. This is our chance to demand answers on missing pieces we need for a #JustRecovery.

Submit your question here: https://action.liberal.ca/question-open-town-hall/¶

Suggested q's belowSubmit Your Question ì Open Town Hall with Justin Trudeau & Chrystia Freeland | Liberal Action
action.liberal.ca",1,8,5
Jambavan,@SirJambavan,2020-12-01T23:10:04.000Z,"You guys are sheep, and you have the temerity to call us bhakt.

You were told it is bad for farmers and you are jumping around like zombies.

You didn't even care to read the bill. 

Bhakt hoon, aap jaise chutiya nahin.You guys are sheep, and you have the temerity to call us bhakt.

You were told it is bad for farmers and you are jumping around like zombies.

You didn't even care to read the bill. 

Bhakt hoon, aap jaise chutiya nahin.",3,1,2
"Concerned
Mum",@GilleanSays,2020-12-01T23:45:19.000Z,"Good question. Let's ask 
@MinJusticeEn
 and 
@JustinTrudeau
, shall we?Quote Tweet
Scott Newgent
@ScottNewgent
 ∑ Dec 1, 2020
Thank God, are Canadian MP's going to listen to us adult trans that are screaming to save your children Canada....

Hallelujah, Canada might start listening. twitter.com/LordLucasCD/st¶",1,1,7
Washington Examiner,@dcexaminer,2020-12-01T22:51:33.000Z,".
@JustinTrudeau
 suggested that Canada's border with the US might continue to restrict visitors for some time.Justin Trudeau suggests US-Canadian border could be restricted for some time
Canadian Prime Minister Justin Trudeau suggested that his nation's border with the United States might continue to restrict visitors for some time.
washingtonexaminer.com",1,6,5
Orkidnut,@Orkidnut,2020-12-31T23:43:37.000Z,"What has 'he' done except hand out $'s which any PM would do in the same situation? He & his cohorts have failed so often with #COVID19 it's unforgivable. #TrudeauMustGoThe road to Canada's COVID-19 outbreak: timeline of federal government failure at border to slow...
edmontonjournal.com",,1,19
narcos lingstir,@NLingstir,2020-12-31T23:01:51.000Z,"Where are you 
@JustinTrudeau
 @FP_Champagne
 @erinotoole
 @theJagmeetSingh
 @GAC_Corporate
 why is CANADA incapable of SAVING 46 LIVES? Enough of the lies that it's to dangerous' in NESyria to repatriate our loved ones from these inhumane camps&prisons! THESE LIVES COUNT! #AlHol_RojWhere are you 
@JustinTrudeau
 @FP_Champagne
 @erinotoole
 @theJagmeetSingh
 @GAC_Corporate
 why is CANADA incapable of SAVING 46 LIVES? Enough of the lies that it's to dangerous' in NESyria to repatriate our loved ones from these inhumane camps&prisons! THESE LIVES COUNT! #AlHol_Roj",1,3,9
"TLDarby
Proudly Anti-Fascist",@darbyTL,2020-12-31T18:52:40.000Z,"Mr. Morneau was subjected to far worse MSM front pages and opinionated pundit drivel. Yet, you want to forget the egregious actions of a Conservative MPP while you gas light Cdns on the Carbon Tax. Oh, by the way, my family got their rebates for 2020 n looking forward to 2021's.Mr. Morneau was subjected to far worse MSM front pages and opinionated pundit drivel. Yet, you want to forget the egregious actions of a Conservative MPP while you gas light Cdns on the Carbon Tax. Oh, by the way, my family got their rebates for 2020 n looking forward to 2021's.",3,6,27
David Leigh,@davidleigh555,2020-12-31T21:45:24.000Z,And let's not forget Brett was a director of at least one O&G company here in Alberta which abandoned its wells leaving cleanup costs to the taxpayer. After he personally extended a short term loan to one of them at 5% interest and ensured he was paid before they went under.,1,5,16
Zero-Fox,@SChad71593015,2020-12-31T23:18:59.000Z,Your walk in the snow is the moment Canada's waiting for.Your walk in the snow is the moment Canada's waiting for.,3,8,65
Alexander,@allexander321,2020-12-31T21:07:06.000Z,Prime Minister Trudeau calls you. You can only say 4 words. What do you say?,589,103,166
Sharna Sugarman,@SugarmanSharna,2020-12-31T21:27:26.000Z,"Miigwich PM 
@JustinTrudeau
! A'ho!",,2,46
Doug Ford,@fordnation,2020-12-31T22:39:22.000Z,"It's been amazing to see how Ontarians have stepped up to help their family, friends and communities. Let's start 2021 with the same generosity and compassion for others that we've shown all year.

From my family to yours, I wish you a happy, healthy, and safe New Year.0:52
71.2K views",1.3K,202,1.2K
Jo-Anne Beggs,@JoAnneBeggsRSW,2020-12-31T22:50:41.000Z,"The audacity of speaking to caring  for our elderly. You stand by idly while our vulnerable pay the price with their lives and quality of life. We grieve. You do NOTHING to address the 1/3 of homes in outbreak. Get over yourselves , call 
@JustinTrudeau
 for military assistance.",3,8,69
MS JACQUIE,@jacquie_1959,2020-12-31T23:41:26.000Z,Damn straight #TrudeauMustGoDamn straight #TrudeauMustGo,1,4,55
Ahmed Hussen,@HonAhmedHussen,2020-12-31T19:31:15.000Z,"To everyone who has, and are on the front lines of this pandemic, working selflessly around the clock, we can't thank you enough for what you have done to keep Canadians safe. Let's continue to support each other and be grateful for all of our front line workers in 2021.",48,74,503
fran,@JTRobbedCanada,2020-12-31T20:40:57.000Z,How come you don't have to stand in the food line???   Because your a liberal? An elitist above all?  You belong to a party killing Canadians and pushing them in to poverty. Sleep on that.  You own it.,,3,4
GQP=TALKING BOBBLE HEADS,@caylynmarie71,2020-12-31T19:11:24.000Z,Thank to you from your messy southern neighbors. Your soothing words may be the only ones we hear from a reasonable voice tonight.Thank to you from your messy southern neighbors. Your soothing words may be the only ones we hear from a reasonable voice tonight.,,1,9
Suzanne Allen,@suzannealma,2020-12-31T20:19:54.000Z,It is pretaped of course and no one knows where he is!It is pretaped of course and no one knows where he is!,1,2,18
Dennis Hinkson,@Coltaine777,2020-12-31T20:58:42.000Z,"I guess he was following our crooked pm 
@JustinTrudeau
 example you moron.. #glasshousesI guess he was following our crooked pm 
@JustinTrudeau
 example you moron.. #glasshouses",,1,3
Cynthia,@Cynthia44122102,2020-12-31T22:27:53.000Z,"Just tweeted this moments ago - Good job 
@JustinTrudeau
 @MarcGarneau
 et al - after most travellers have already returned from their Christmas holidays out of the country. What a joke! Just tweeted this moments ago - Good job 
@JustinTrudeau
 @MarcGarneau
 et al - after most travellers have already returned from their Christmas holidays out of the country. What a joke! ",,,9
Botalia,@Natalia01Mateo,2020-12-31T20:06:41.000Z,They certainly sacrificed class.They certainly sacrificed class.,1,,14
Sen. Denise Batters,@denisebatters,2020-12-31T22:28:37.000Z,"STUNNING how often Canadian national news runs stories on the úslow paceù of (especially) US vaccinations. Yet, almost ZERO talk about the pathetically slow pace of Canadian vaccinations!

CBC story just said US has vaccinated almost 3 million people! Canada? Only 80,000!
#Shame",631,544,1.5K
Steven Rosendorff,@capiecanuck,2020-12-31T22:42:55.000Z,"Biased #Canadian taxpayer funded #CVC, personal #lieberal propaganda machine protecting impotent unethical 
@JustinTrudeau
 from any form of criticism!

#TrudeauMustGo
#JailJustin",5,2,3
Mr. GeeBee,@GeebeeMr,2020-12-31T23:00:02.000Z,"But let's make sure we vote these liberal clowns back in! Bozo 
@JustinTrudeau
 has a 6 yr stellar record of corruption, lies , ethics breaches, strong work ethic, global embarrassment, terrorist lover, communist sympathizer, clueless economics (the budget will balance itself!) WOWQuote Tweet
Mr Stache
@MrStache9
 ∑ Sep 9, 2019
Seriously Liberals, in the 52 years I've followed politics I have never seen a gov't misstep, misappropriate, foul up, screw up, hide, sneak, dodge, indulge, TAX, rob the sick, reward the inept, care less about Cdn's, care more for criminals than Skippy's sad crew.",,9,8
Dylan,@d_ylan7,2020-12-31T23:56:12.000Z,"A reminder that if your Minister of Environment & Climate Change is RTing oil corps, they aren't serious about the climate crisis.

With oil industry apologists like 
@JonathanWNV
 & 
@JustinTrudeau
, Canada will continue to miss targets and doom us all. 

#cdnpoli #ClimateActionQuote Tweet
Jonathan Wilkinson
@JonathanWNV
 ∑ Nov 12, 2020
Shell's new Drive Carbon Neutral program will be available at the pumps starting today - giving drivers the option to offset the emissions from their cars. It's forward thinking initiatives like this that will help Canada reach its goal of net-zero emissions by 2050. twitter.com/Shell_Canada/s¶",2,4,18
National Post,@nationalpost,2020-12-31T18:07:39.000Z,"BREAKING: Rod Phillips, Ontario finance minister, resigns after taking Caribbean pandemic vacation https://nationalpost.com/news/canada/rod-phillips-ontario-finance-minister-resigns-after-taking-caribbean-pandemic-vacation?utm_medium=Social&utm_source=Twitter#Echobox=1609438058¶",103,85,275
"Lily & Me
&",@103blinddog,2020-12-31T19:06:13.000Z,"Now let's hear that 
@JustinTrudeau
 @PattyHajdu
 @fordnation
 and Jean Yvette Duclos and the Quebec politician all have resigned as well. Or do they just enjoy laughing in our faces.",3,4,17
* W. Brett Wilson *,@WBrettWilson,2020-12-31T18:15:08.000Z,"The focus on MSM on travelling politicians is getting goofy. We get it. Move on. 

The fact that MSM is ignoring the devastating impact of the 
@liberal_party
 / 
@JustinTrudeau
 newest carbon tax make MSM appear bought and paid for. 

That's fucking goofy. Do NOT move on.",166,225,890
Benji,@Head_Bee_Guy,2020-12-31T22:03:47.000Z,"Local racist has issues with world renowned carbon pricing scheme 

More at 9",,,10
Allan Carty,@allan_carty,2020-12-31T21:35:37.000Z,"Yes! To be sarcastic about it, we should think that 
@JustinTrudeau
 isn't an overprivileged geek who doesn't take extravagant trips to aga Khan's Island or Dubai, bring the family. I suppose ""that little tidbit of Info."" would have told you to do the same! Get real.Yes! To be sarcastic about it, we should think that 
@JustinTrudeau
 isn't an overprivileged geek who doesn't take extravagant trips to aga Khan's Island or Dubai, bring the family. I suppose ""that little tidbit of Info."" would have told you to do the same! Get real.",,1,10
jimmy,@JFN1971,2020-12-31T21:16:33.000Z,úVirtue signalling partiesùúVirtue signalling partiesù,1,,34
Janet Wagner,@janetwagner21,2020-12-31T23:08:36.000Z,"Happy New Year, Sharna.  Wishing you 2021s very best!Happy New Year, Sharna.  Wishing you 2021s very best!",1,,4
Lateef Johar Baloch,@LateefJohar,2020-12-31T21:44:59.000Z,"Happy new year too you honourable 
@JustinTrudeau
! Hope you will recognize 
@KarimaBaloch
 legacy and contributions to humanity and women empowerment. 
Canada's failure to find out the causes of her mysterious death, will leave unaffordable damages to Canadian values and reputation!Quote Tweet
Justin Trudeau
@JustinTrudeau
Officiel du gouvernement - Canada
 ∑ Dec 31, 2020
It's almost the moment we've all been waiting for, but I'll get this out now¶ happy New Year! As we settle in for our virtual parties tonight and head into 2021 with hope, Sophie and I are sending you our warmest wishes for the year ahead. https://pm.gc.ca/en/news/statements/2020/12/31/statement-prime-minister-mark-new-year¶",1,30,72
Jennifer Heighton,@jheighton3,2020-12-31T19:58:17.000Z,"Our approach in BC, the prairies & Ont/Que is clearly not working. (Same as Europe - mitigate instead of #COVIDZero). 

These 
 experts have come up w/ a úCanadian Shieldù approach-much better. Need to convince our gov'ts to adopt. Check it out. #cdnpoli #bcpoli 
@JustinTrudeauQuote Tweet
Jens von Bergmann
@vb_jens
 ∑ Dec 30, 2020
Turns out a group of experts from diverse backgrounds has just released analysis and recommendations of how to go forward in Canada. Perfect timing to kickstart a public discussion about how to move forward. (h/t @aetiologic) https://covidstrategicchoices.ca
Show this thread",1,5,17
Sandra Smith,@smittycanada1,2020-12-31T21:04:46.000Z,How is your daughter doing?How is your daughter doing?,1,,7
Sharna Sugarman,@SugarmanSharna,2020-12-31T21:06:44.000Z,Slowly getting better mentally. It's going to be a long road. Scout and Finn are helping immensely. Miigwich for asking. A'ho! ,3,2,17
Patrick Rankine,@coachRankine,2020-12-31T21:30:19.000Z,"Encore trop tard 
https://tvanouvelles.ca/2020/12/31/tests-de-depistage-les-voyageurs-dans-le-flou¶
@JustinTrudeau
 
@CanadianPM
 
@francoislegault
 
@coalitionavenirTest n√©gatif obligatoire pour rentrer au pays √† partir du 7 janvier
Le Canada obligera tous les voyageurs √† avoir un test n√©gatif √† la COVID-19 √† partir du 7 janvier 2021.
tvanouvelles.ca",4,4,9
Angie Rivers,@shesrideordie,2020-12-31T21:55:09.000Z,"My bet is St. Barts... 
@fordnation
 @RodPhillips01
 @JustinTrudeau
 #offshore #StBarts #COVID19Quote Tweet
Momba
@Momba39062821
 ∑ Dec 31, 2020
Ontario! Where is our $12 Billion dollars the Feds gave us for pandemic use? Where is it?",2,1,12
Tianna-Lynn Am√©lia Clarke Machuca,@setarelven,2020-12-31T21:09:30.000Z,"I'm not even going to pretend to know what exactly the logic is other than some convoluted way to save money on this year's balance sheet.

That's the only way any of these decisions make sense.I'm not even going to pretend to know what exactly the logic is other than some convoluted way to save money on this year's balance sheet.

That's the only way any of these decisions make sense.",1,1,2
Ron Hughes,@RonaldNHughes,2020-12-31T21:14:22.000Z,"It truly is mind-boggling. Months ago Henry was praised for her alleged wise use of resources. She's repeatedly talked about ""low yield"" of asymptomatic testing and wasting resources. See this video for possible insight into her obsolete, fatally flawed thinking.",1,3,4
Sonny Vega,@THESONNYVEGA,2020-12-31T20:05:15.000Z,"Today, out of 626 LTC HOMES in Ontario: 
 2749 Dead of Covid-19
 28 More than Yesterday
 1.16 Death per Hour (last 24hrs)
@DrFullertonMPP
 @fordnation
 @JustinTrudeau
 @theJagmeetSinghGIF",,1,2
Consuelo,@rocbenson,2020-12-31T21:52:22.000Z," Friends. My Youtube Supporting families Healthcare Subscribe Share Like
 @debryan96962349
 @roussin_brent
 @brain_lupus
 @JustinTrudeau
 @CPHO_Canada
 @AceBurpeeShow
 
Blog 8-Living Covid19 Lockdown with Arthritis Chronic Illness. Healing J... https://youtu.be/HVR-PzkGJvM via 
@YouTube#8 COPING Living Covid19 Lockdown with Arthritis Chronic Illness...
Dec 2020: COPING. Let's Journey with Contessa
   BLOG 8: Subscribe & Like & Share 
 for others who need Support through Covid19 Lockdown with Chroni...
youtube.com",1,3,2
"Father
@steewartj1 on GAB",@steewartj1 on GAB,2020-12-31T21:56:30.000Z,Where are you?  Tofino? Caribbean somewhere? Aga Khan's island again?  Nowhere us meer peasants would be allowed to go during a pandemic.Where are you?  Tofino? Caribbean somewhere? Aga Khan's island again?  Nowhere us meer peasants would be allowed to go during a pandemic.,,,8
Unapologetic Conservative,@KHannisse,2020-12-31T22:08:28.000Z,"When 
@JustinTrudeau
 is no longer PM who are we going to laugh at? #HappyNewYear2021",4,3,23
Milhouse Van Houten,@Milhouse_Van_Ho,2020-12-31T21:22:18.000Z,"Happy New Year to you all!

(Except 
@fordnation
 @celliottability
 @JohnTory
 @epdevilla
 @francoislegault
 @JustinTrudeau
 @CPHO_Canada
 @BonnieCrombie
 @RodPhillips01
 @BrianPallister
 and countless other lockdowners like you. May you all rot in hell.)",25,35,158
The Great @valvalpuriam,The Great @valvalpuriam,2020-12-31T23:56:03.000Z,I wish all anti-maskers and anti-lockdowners a great 2021.,1,,7
juliemac02,@juliemac02,2020-12-31T21:24:45.000Z,Happy New Year to you and your family. Thank you for all that you do for CanadiansHappy New Year to you and your family. Thank you for all that you do for Canadians,17,,10
Paula Vanluyk,@paula_vanluyk,2020-12-31T21:36:51.000Z,"Yep, by putting Canadians into massive debt. Economists are very worried with Trudeau's spending problem, we will be going bankrupt very soon.",,,22
