PostDate,TweetText
2019-01-07, Good decision by President @realDonaldTrump to address the nation about the crisis at our southern border. Great opportunity to explain to the American people why we need more border security funding. The current situation at the border is indeed a national security crisis.
2019-01-07, Is there something in the water at the White House that makes you lie? Get it together man you're embarrassing yourselves. BoycottTrumpsAddress WorstPresidentinHistory
2019-01-07, @SengMerrill raises an interesting question. @JusticeGinsburg  wants to remain as long as she is able which is why she did not retire during the Obama administration.Now she MUST hang on and hope 2020 brings a Dem to the White House to thwart an @realDonaldTrump nomination.
2019-01-07, That just sad to see her napping in public and unable to serve in the capacity her position requires.The same goes with the senators and house members in their '80.Term limits is the answer!TermLimits
2019-01-07, Trump doesn't deserve the air time for his fantasies BoycottTrumpsAddress DontWatchDonald
2019-01-07, ABSOLUTELY AND BOYCOTT THE STATION AIRING IT FOR 24 HOURS AFTERWARD
2019-01-07, Won't matter he will either say the ratings where fake news or make up whatever ratings he want's.
2019-01-07, Doesn't matter what he thinks. Networks will know if the ratings stunk they'll see that people don't want to hear the LiarInChief traitor's lie-fest. Networks have to obey ratings because advertisers pay their salaries. If the impact is big enough they'll learn & adapt.
2019-01-07, a 2-state solution is not a bi-national state. a bi-national-state is a 1-stae solution. Israel doesn't seem to want a 2-state solution as it says Israel would be too narrow without the West Bank & Israel wants access to the West Bank's land & water resources.
2019-01-07, Want some  with that ?For a  you sure do complain a lot?  Are your bone spurs acting up?!?  I talked to all of the former presidents and they said that they all agree that donald trumb is a HUGE coward!!!  Retweet if you agree!! 
2019-01-07, Just so we're clear Mr. President a person COULD jump off a tall building to see if they can fly. They shouldn't. The same thing goes for declaring an emergency in order to rob the military of readiness funds to pay for a wall that we don't need. @realDonaldTrump
2019-01-07, Seems to me that's his objective. Make the military as weak as possible so it will be ineffective in the face of Russian aggression. I feel like this should be some thriller/horror novel not our actual existence. I will Resist and Persist.
2019-01-07, Ronna I'm surprised that you're ALWAYS surprised at what liberals think say and do   which at this point is consistent and predictable. All Trump need do Tuesday morning is indicate that he'll make a MAJOR announcement during the Oval address. The MSM will be there.
2019-01-07, Hahaha!
2019-01-07, Thank YOU Mr. President!  America's @realDonaldTrump  Thank YOU for working Hard to KEEP AMERICA SAFE!  I am Looking FORWARD to Your ADDRESS! and LOOKING FORWARD to YOUR WIN in 2020!
2019-01-07, Judge Napolitano just said on @FoxBusiness that @POTUS doesn't have the authority to use military funds to build wall.
2019-01-07, He also said military tribunals for enemy combatants at Guantanamo Bay were unconstitutional also. And we know how that worked out.
2019-01-07, Shame on them...I will not watch BoycottTrumpsAddress
2019-01-08, The media wants to fact check @realDonaldTrump but this is cool?FakeNewsQuote TweetRep. Alexandria Ocasio-Cortez@RepAOC · Jan 8 2019I just had a furloughed worker come visit me in my office.I work for HUD  he said. My family is hurting now that I'm three weeks without a paycheck but please - please don't give into a wall. I don't want the political tool of withholding my paycheck to be legitimized. 
2019-01-08, Tonight @realdonaldtrump will get on national TV and say god knows what about the border.If you want to even try to keep up with his lies @washingtonpost has you covered:https://washingtonpost.com/politics/2019/01/08/your-fact-checking-cheat-sheet-trumps-immigration-address/ 
2019-01-08, NW Illinois here. Obviously no emergency (although Chicago could probably be considered one but that's a different story). I really wish you would have included BoycottTrump and/or DontWatchTrump so we could have those trending during his lying propaganda speech tonight.
2019-01-08, When looking at this government shutdown think about who has consistently been the one initiating attempts at compromise. It's President Trump. Almost all (if not every) meeting/negotiation/etc. has been pushed for by his team. They are the ones trying to find a path forward.
2019-01-08, Lies and more lies from ComplicitGOP. Are you also compromised by Russian Kompromat like @realDonaldTrump? TreasonousCorruptTrumpTraitorIsALiar
2019-01-08, Austin (and still would be a sanctuary City to my knowledge) - no crisis.
2019-01-08, Trump's campaign manager sharing political data in 2016 w/ the Kremlin is:Clear-cut evidence of conspiracy.Clear-cut evidence of conspiracy.Clear-cut evidence of conspiracy.Clear-cut evidence of conspiracy.Clear-cut evidence of conspiracy.Clear-cut evidence of conspiracy.
2019-01-08, Thank you Ryan. It is CONSPIRACY! Let's stop using collusion just like their lies  call things what they really are. LIES not misspeak impression etc. This now is CONSPIRACY to defraud the American people. Hey @realDonaldTrump
2019-01-08, @realDonaldTrump  Americans SUPPORT you.  Please BUILD THE WALL.  NO DACA NO AMNESTY  DEPORT ILLEGAL ALIENS. GOD BLESS THE USA. MAGA
2019-01-08, HAVE you seen THISDo NOT tell me there is NO PROBLEM at the US/MX Border! Shooting by border close to the bridge to Pharr TX https://youtu.be/k6nS-6cRan4@SenSchumer @SpeakerPelosi @POTUS @realDonaldTrumpBuildTheWallTrumpAddressDeclareANationalEmergencyLadyD
2019-01-08, He's not beloved except by a small group of Americans.  He's only our president because of the electoral college....he is not the people's choice.  As for honesty...how about Sander's claim of 4000 terrorists entering our border from the south...it's from the freaking airports!
2019-01-08, Thank you Senator! Keep up the good work.
2019-01-08, There is a crisis on the border and @realdonaldtrump is working hard to keep Americans safe. Get the facts:Border FactsThe Democrats need to stop obstructing the President   BUILD THE WALL!borderfacts.com
2019-01-08, Your dad is the crisis.
2019-01-08, Enforcing our laws has never been immoral! This is political! If a law is immoral then it's the fault of the lawmakers themselves & their responsibility to fix it! Trump & half of America aren't immoral for wanting current laws enforced!! BuildTheWall https://ijr.com/mcconnell-flattens-dems-for-wall-hysterics-despite-2006-vote/ 
2019-01-08, But Mitch does deserve credit for standing up to dems and defending @realDonaldTrump. We need more of that!!!
2019-01-08, The president is the biggest and worst liar. The end!
2019-01-08, Yes. There is a grave emergency in Maryland due to an illegitimate president who is dismantling our democracy from the White House
2019-01-08, Look it up. Not true. Trump plays more than Obama. Don't lie like Trump.
2019-01-08, BREAKING NEWS: This is the previously missing link in the Trump/Putin conspiracy. The secret polling data enabled Kremlin to help Trump win in exchange for Trump help to Putin vs Ukraine. All that's missing is a ribbon to tie it together. THIS IS HUGE!!Analysis | A Paul Manafort court filing just accidentally connected some big dots between the Trump...A new filing from Paul Manafort's team inadvertently reveals Robert S. Mueller III believes Manafort lied about sharing polling data with a Ukrainian associate.washingtonpost.com
2019-01-08, @VP is going down with @realDonaldTrump 
2019-01-08, Much better than watching trump lie for 8 mins straight ! I Her!!! @realDonaldTrump @Lawrence @maddow @chrislhayes @MaddowBlog @ShepRose @MyDogNose @Max13912Quote TweetStormy Daniels@StormyDaniels · Jan 8 2019If you're looking for anything even remotely worth watching tonight at 9pm EST I will be folding laundry in my underwear for 8 minutes on Instagram live. http://Instagram.com/thestormydaniels 
2019-01-08, No national emergency in Central FL. We're grateful for immigrants from Mexico Central America etc.
2019-01-08, If @realDonaldTrump  doesn't break the deadlock and send people back to work by declaring an emergency tonight he will be derelict in his duty. People want decisive action.Can't he see that the Demon crats will oppose him no matter what he does? It's obvious to everyone else.
